#1.2
12375	6
Human_name	Transcript	X462P	X1850P	X18294P	X1847P	X1088P	X20699P
SLC6A4	uc007kgf.2	7.34475432830119	6.39855289114294	6.98185739974721	6.18651668716836	7.15027594586883	7.43846888916276
SLC6A6	uc009cyh.2	13.1219549110733	12.9856881511668	12.8666336971136	12.4255130506377	12.65952638827	12.8567294389306
SLC6A7	uc008fbi.1	6.07935847251219	6.86820369153956	8.08141602791426	5.30138085768573	6.54592191709143	7.72412839017011
SLC6A8	uc009tmh.2	12.1018814766484	11.9572600849503	12.5759366618946	12.2606352503043	12.2766188733561	12.5384829102422
SLC7A1	uc009aos.2	10.2947617969032	10.2306427817181	10.1070172087981	9.79665665709891	9.968843897319	9.83407715304442
SLC7A11	uc008pdi.1	6.07935847251219	7.68031611866519	5.94218154150631	7.80897782534653	6.88232963366303	5.81039777855382
SLC7A14	uc008ovx.2	5.64470396400034	6.25370163393591	6.29523976639324	5.55385944155728	5.07302030078451	7.20075238623462
SLC7A2	uc009lng.1	4.55025157762443	4.35915325750132	5.79414914167926	3.24459624169163	4.55025157762443	6.22673660254468
SLC7A4	uc007ylk.1	8.91374638193516	8.44969832512624	8.67135394660555	7.80015291514845	8.52385328759164	8.78180884822899
SLC7A6OS	uc009nfp.2	8.80359970236733	9.14152850857913	8.9958318096253	9.1207353289647	9.1317160520036	9.17862833728588
SLC7A7	uc007tvw.1	9.60681679051435	9.82865136047195	9.65409382989283	10.5431371724779	10.1731315272532	9.60043056061257
SLC8A2	uc009fgz.1	5.05599127799452	4.50794641767328	6.4000527339114	3.78246804028786	1.81908052342301	7.20075238623462
SLC9A1	uc008vcs.1	11.0544424148587	11.0392803186891	11.1625030988232	10.4690937295276	10.5788380753111	10.8783412506576
SLC9A2	uc007aun.1	13.7569013419943	13.8546892531023	13.4607677680442	13.8325020002136	13.937755524433	13.3525006104675
SLC9A5	uc009ncu.1	6.60145324331304	7.1168461374389	7.90491212634624	6.65133315357944	6.59554626274186	7.57450109965199
SLC9A7	uc009sst.1	4.12170170995645	4.77472110113455	3.78345450493075	6.00703609474483	5.49720381631589	3.6853911853689
SLC9A9	uc009ray.2	5.9282803531766	5.91520990883738	5.66998655669495	6.46772635943345	6.77690600498131	6.67866776174494
SLCO1A2	uc009eoz.1	0	1.93036442346524	0	3.51416790265092	3.66721183057703	1.03534089374133
SLCO1C1	uc009eop.2	2.5681693861122	3.13890012044006	2.33149126326214	3.24459624169163	2.53716042659793	0
SLCO2B1	uc009ilx.1	9.79296384740106	9.57795669507754	9.76444324693995	10.1192547411499	10.0997124657289	9.45340958691783
SLCO3A1	uc009hwg.1	7.76705484913486	7.70513984693986	8.01790427504158	7.73529675428125	7.50516402882385	8.07658848825667
SLCO4A1	uc008oje.1	7.94160941970785	8.14982739918066	7.86433106091105	8.26350505598245	8.06427191826141	7.51369529290031
SLCO5A1	uc007aif.1	1.83862249439275	2.62717530235616	4.48461530644196	2.48302206273401	3.66721183057703	3.25044251451644
Gm7135	uc007cfw.2	0	0	0	0	0	0
SLFN12L	uc007koj.1	8.54162979981951	9.32754997137275	12.6629580223473	11.2655094705789	11.3265469739296	11.0945930917588
Slfn3	uc007koj.1	8.54162979981951	9.32754997137275	12.6629580223473	11.2655094705789	11.3265469739296	11.0945930917588
SLFN5	uc007knz.2	8.13580217902129	8.44372570299907	10.9398247876405	10.7215301143988	10.4270683890262	9.32820319648755
SLFN13	uc007kob.1	8.58211991774041	8.35058016214397	8.68929180603323	8.13858157191334	8.29026597356802	8.58211991774041
Slfn8	uc007kob.1	8.58211991774041	8.35058016214397	8.68929180603323	8.13858157191334	8.29026597356802	8.58211991774041
SLIT1	uc008hmf.2	3.93856379026862	1.93036442346524	3.14588884585938	5.60485226579895	6.07346822385449	6.28214291102736
SLIT2	uc012dwc.1	5.96426207198741	6.21430464319302	6.77381503966451	6.34583938779155	6.51643318642115	8.29047928133192
SLIT3	uc007ild.2	6.50236418490493	5.95759727501864	8.57551002906985	6.67634643817709	5.66598288808711	9.05978941991753
SLITRK2	uc009tir.2	2.5681693861122	3.13890012044006	2.33149126326214	0	0	3.06221043275465
SLITRK3	uc008pmt.1	4.41639514603539	3.13890012044006	4.32290890342783	2.48302206273401	2.53716042659793	4.25604273082619
SLITRK4	uc009tip.1	1.83862249439275	2.62717530235616	1.83862249439275	3.78246804028786	2.53716042659793	2.62717530235616
SLITRK5	uc011zpr.1	2.5681693861122	3.13890012044006	0	2.48302206273401	1.81908052342301	3.9758349975705
SLITRK6	uc007uyd.2	5.2763340180221	6.25370163393591	6.98185739974721	5.44087093725328	6.14952459560421	7.4760286253896
PRELID3B	uc008ofg.1	12.2758524935274	11.994712222252	11.633198484761	11.8522230326676	11.9543333417419	11.5334014124248
SLPI	uc012ciz.1	8.2746703749959	6.55437825161416	6.86806040353823	7.96358690017073	8.66158482986506	7.80265518043363
SLTM	uc009qol.1	10.7207022309863	11.1215156445954	11.245124329709	11.0265086847044	11.17776715206	11.3482582317239
SLURP1	uc007wft.1	1.83862249439275	0	0	4.58761353938211	3.02633981704522	0
Gm14596	uc012hfm.1	0	0	0	0	0	0
Gm6121	uc012hfm.1	0	0	0	0	0	0
Gm6664	uc012hfm.1	0	0	0	0	0	0
Gm5934	uc012hfm.1	0	0	0	0	0	0
Gm10230	uc012hfm.1	0	0	0	0	0	0
Gm14594	uc012hfm.1	0	0	0	0	0	0
Gm5168	uc012hfm.1	0	0	0	0	0	0
Gm7958	uc012hfm.1	0	0	0	0	0	0
Slxl1	uc012hfm.1	0	0	0	0	0	0
Gm14819	uc012hfm.1	0	0	0	0	0	0
Gm16405	uc012hfm.1	0	0	0	0	0	0
Gm14525	uc012hfm.1	0	0	0	0	0	0
Gm10487	uc012hfm.1	0	0	0	0	0	0
Gm14625	uc012hfm.1	0	0	0	0	0	0
Gm2003	uc012hfm.1	0	0	0	0	0	0
Gm10096	uc012hfm.1	0	0	0	0	0	0
Gm2012	uc012hfm.1	0	0	0	0	0	0
Gm4297	uc012hfm.1	0	0	0	0	0	0
Gm16430	uc012hfm.1	0	0	0	0	0	0
SLX1A	uc009jsh.2	9.05634451169236	9.28687921656505	9.18068822643417	9.11002231242774	9.10622130913112	9.10267466057876
Gm28553	uc009vhr.1	0	0	0	0	0	0
Gm20911	uc009vhr.1	0	0	0	0	0	0
Gm21758	uc009vhr.1	0	0	0	0	0	0
Gm28870	uc009vhr.1	0	0	0	0	0	0
Gm20929	uc009vhr.1	0	0	0	0	0	0
Gm20903	uc009vhr.1	0	0	0	0	0	0
Gm21679	uc009vhr.1	0	0	0	0	0	0
Gm20843	uc009vhr.1	0	0	0	0	0	0
Gm21317	uc009vhr.1	0	0	0	0	0	0
Gm28998	uc009vhr.1	0	0	0	0	0	0
Gm20890	uc009vhr.1	0	0	0	0	0	0
Gm20906	uc009vhr.1	0	0	0	0	0	0
Gm28827	uc009vhr.1	0	0	0	0	0	0
Gm21258	uc009vhr.1	0	0	0	0	0	0
Gm21209	uc009vhr.1	0	0	0	0	0	0
Gm28504	uc009vhr.1	0	0	0	0	0	0
Gm30638	uc009vhr.1	0	0	0	0	0	0
Gm21095	uc009vhr.1	0	0	0	0	0	0
Gm20874	uc009vhr.1	0	0	0	0	0	0
Gm21894	uc009vhr.1	0	0	0	0	0	0
Gm36866	uc009vhr.1	0	0	0	0	0	0
Gm36047	uc009vhr.1	0	0	0	0	0	0
Gm28337	uc009vhr.1	0	0	0	0	0	0
Gm21518	uc009vhr.1	0	0	0	0	0	0
Gm28637	uc009vhr.1	0	0	0	0	0	0
Gm29554	uc009vhr.1	0	0	0	0	0	0
Gm20837	uc009vhr.1	0	0	0	0	0	0
Gm20850	uc009vhr.1	0	0	0	0	0	0
Gm32419	uc009vhr.1	0	0	0	0	0	0
Gm20885	uc009vhr.1	0	0	0	0	0	0
Gm35134	uc009vhr.1	0	0	0	0	0	0
Gm21409	uc009vhr.1	0	0	0	0	0	0
Gm29573	uc009vhr.1	0	0	0	0	0	0
Gm20820	uc009vhr.1	0	0	0	0	0	0
Gm21861	uc009vhr.1	0	0	0	0	0	0
Gm20869	uc009vhr.1	0	0	0	0	0	0
Gm20817	uc009vhr.1	0	0	0	0	0	0
Gm33571	uc009vhr.1	0	0	0	0	0	0
Gm20896	uc009vhr.1	0	0	0	0	0	0
Gm20937	uc009vhr.1	0	0	0	0	0	0
Gm21488	uc009vhr.1	0	0	0	0	0	0
Gm21638	uc009vhr.1	0	0	0	0	0	0
Gm29639	uc009vhr.1	0	0	0	0	0	0
Gm21815	uc009vhr.1	0	0	0	0	0	0
Gm20792	uc009vhr.1	0	0	0	0	0	0
Gm28897	uc009vhr.1	0	0	0	0	0	0
Gm29413	uc009vhr.1	0	0	0	0	0	0
Gm29740	uc009vhr.1	0	0	0	0	0	0
Gm31511	uc009vhr.1	0	0	0	0	0	0
Gm29276	uc009vhr.1	0	0	0	0	0	0
Gm20920	uc009vhr.1	0	0	0	0	0	0
Gm21171	uc009vhr.1	0	0	0	0	0	0
Gm28102	uc009vhr.1	0	0	0	0	0	0
SMAD3	uc009qbi.1	10.4996364836159	10.6285256158406	10.5839575919899	10.5817526025445	10.7424939311612	10.6920870911743
SMAD4	uc008fov.1	11.1484423017092	11.0809462169583	11.3644461710301	11.0994235383342	11.0610129727136	11.5942020913926
SMAD5	uc007qta.2	10.4862233577536	10.4593869215766	10.9201518521524	10.6689813317793	10.6794529750175	11.1740922419307
SMAD6	uc009qbk.2	9.32382857392817	9.40302371643445	8.43948026824282	9.67539935329138	10.2840742048492	9.17395236425274
SMAD7	uc008fqd.1	10.6076679788608	10.3459002769206	10.4453663339458	10.7150541842459	10.9659709621367	10.7686587020054
SMAGP	uc007xru.1	11.5024925750975	11.7217053953972	10.9998942218053	11.541239673392	11.5629769831704	11.1177276585006
SMARCA2	uc012bjw.1	10.4704750863696	10.6105146096624	10.8392029275007	10.7349734706436	10.5414938583256	11.0517010782092
SMARCA4	uc009omd.2	11.4871954856286	11.4667787510865	11.3522623463883	11.4556097198271	11.4804399135246	11.3619490027993
SMARCAD1	uc009ced.1	9.3365318186312	9.33651561057769	9.62633604482529	9.38525645452205	9.48569867790606	9.82870768558113
SMARCB1	uc007ftn.2	10.0188374809031	9.8350976253876	9.46265514844735	9.82831653349188	9.97201189173836	9.67733860469815
SMARCC1	uc012hbg.1	10.5557083705889	10.3132460074006	10.4726996771844	10.3267200215785	10.4585625340636	10.7528230393066
SMARCC2	uc007hmx.2	11.6711008775584	11.4428721535545	12.1104492580699	11.5990046596369	11.6983721221686	12.0862170527354
SMARCD1	uc007xqb.1	8.75806230156111	8.79833830413071	8.96782161901438	9.07476212680915	9.18641458906212	8.97346851718147
SMARCD2	uc007lyp.2	10.8992998923531	11.0772308696532	10.804884063281	11.1096576414387	11.17776715206	11.1294260425101
SMARCD3	uc008wsd.1	6.64896538482041	7.25456007998017	7.92261010477541	6.57009800452327	6.31847445333056	8.07658848825667
SMARCE1	uc007lii.1	9.54512727812621	9.53216125203097	9.0866241909867	9.59276889640199	9.65731945655314	9.53074473194715
SMC2	uc008swl.1	9.6932098353907	9.16847580238012	9.27103543029055	9.63948998574473	9.89478179349585	9.32820319648755
SMC3	uc008hwy.2	10.9007380795277	10.9222633441408	10.9185897425373	10.9730120818999	10.8429386123141	11.1511092247868
SMC4	uc008pma.1	10.8303282012202	10.8773106106219	10.6906793958873	11.0036028037858	11.146644934535	11.0376393655936
SMC5	uc008hab.1	8.87506950701171	8.9827949367434	9.52425383595698	9.1499714207881	9.07873578025632	9.45807028271456
PPP4R3B	uc007igs.2	11.6401689856011	11.546185196485	11.3594959744012	11.7072878909385	11.5522489063416	11.633198484761
SMG1	uc009jjp.1	12.4475340770345	12.452070212728	12.8103522060089	12.32846893186	12.4875898912875	12.5187790506376
SMG5	uc008put.1	10.8118381408271	10.5136080182634	10.3900552236548	10.4879947301451	10.5880870395283	10.4841978890389
SMG6	uc007kcz.1	9.86272170659744	9.7784843050913	10.2361970441981	9.8485540931643	9.82701884397959	10.2710868407688
SMG7	uc007czo.2	11.1263238060127	11.2517245200854	11.226312163972	11.4197529014421	11.248996389786	11.2483180406138
SMG8	uc011ybu.1	8.38327493224298	8.51048097914761	7.88639301900952	8.37232371007442	8.46187737968197	8.01622114029575
SMN1	uc007rqh.1	8.35550862869827	8.53998920811608	7.38053758847905	8.35985385015402	8.40880457383841	8.19871018486051
SMNDC1	uc008hwt.1	9.83830385630933	9.68999091122001	9.35149986651656	10.005771734524	9.98894447908608	9.86724931272837
SMO	uc009bef.2	8.9827949367434	8.46615764016795	9.12443331997468	7.80897782534653	8.55820607815446	9.61752471413442
SMOC1	uc007obu.2	6.47598641554369	7.44811386923097	7.21765959413271	6.57009800452327	6.37480815710715	7.81332811574289
SMOC2	uc008amy.2	8.3074060951213	8.20661166918956	8.44589672292842	7.25987781105418	6.98492064566525	8.78654397926477
Smok3a	uc012akm.1	2.5681693861122	0	0	1.797040311211	1.81908052342301	0
Smok2a	uc012akm.1	2.5681693861122	0	0	1.797040311211	1.81908052342301	0
Smok3c	uc012akm.1	2.5681693861122	0	0	1.797040311211	1.81908052342301	0
Smok2a	uc009aei.1	0	0	0	0	0	0
Smok3c	uc009aei.1	0	0	0	0	0	0
Smok3a	uc009aei.1	0	0	0	0	0	0
SMPD1	uc009iyg.2	9.55043109316403	9.27851604066553	9.24147634602631	9.2087171474545	9.01697228340707	9.300592329793
SMPD3	uc009nfx.1	11.1576917187227	10.8443526245493	11.3176032504772	9.59681492982275	9.75498774699386	10.3254745063159
SMPX	uc009usd.1	6.80547712335973	6.55437825161416	5.45491654247203	6.96656051779436	7.09121984692572	6.14763445469229
SMS	uc009urz.1	8.52244731887925	8.71458523881871	7.90491212634624	8.43379526662941	8.69897359422973	8.35663511987547
Gm14680	uc009urz.1	8.52244731887925	8.71458523881871	7.90491212634624	8.43379526662941	8.69897359422973	8.35663511987547
SMTN	uc011xqq.1	9.26352545225014	9.47861235130152	11.6790641145921	9.53585930791638	9.02468642234442	12.1178052532429
SMUG1	uc007xxi.1	9.35098721735655	9.2028122488735	8.91548313828623	9.17204705159673	9.24237215921438	9.16405465110534
SMURF1	uc009alw.1	10.201649903803	9.91151436496285	10.0495338452203	10.2962599843278	10.3861115968878	10.1987482421016
SMYD2	uc007eax.1	9.45022796703085	9.13722152008135	9.31639961317782	9.17508066162472	9.35225204178515	9.64369605955711
SMYD4	uc007kdo.1	7.64965449049762	7.74665067637019	7.49873694136815	7.5203599580811	7.42841013976234	7.28542851044991
SNAI3	uc009nsw.1	5.96426207198741	5.1519969341566	4.32290890342783	4.14020668783247	5.43108281276216	3.6853911853689
SNAP23	uc008lwh.1	10.381249642004	10.3200601946194	10.5533482533334	10.350751796449	10.2753524746587	10.5007640864905
SNAP29	uc007yku.1	10.4891726979138	10.3271069719826	10.0635815862185	10.7172316091886	10.5121904236141	9.96528046189965
SNAP91	uc009qxv.1	4.9642953513676	5.31737042634196	5.12226776176933	5.4975287844591	5.71916895163139	6.14763445469229
SNAPC1	uc007nwt.1	8.14875090204063	8.4616277135663	7.86433106091105	8.26350505598245	8.21437428776342	7.46203019128316
SNAPC2	uc009kto.1	7.80641349729382	7.89672457715511	7.51663477580283	8.09435422270962	7.88744297681657	7.66199930541523
SNAPC4	uc008iuw.2	7.80067765766924	7.88611685405006	8.82065290896751	7.80015291514845	7.93083167836585	8.82415192367895
SNCAIP	uc008exn.2	3.93856379026862	4.16963730633402	5.71638933774743	3.24459624169163	3.37654835608825	6.08824576992908
SNCB	uc007qpc.1	3.37784634213167	2.62717530235616	3.37390593264281	1.797040311211	2.53716042659793	3.55580910021406
SNCG	uc007tau.2	7.53592954610875	7.43421430602569	8.28226969184771	6.72492325764199	5.914005366927	8.07658848825667
SNF8	uc007lbb.1	9.85796461540269	9.90342810954465	9.12443331997468	9.81294359332791	9.75798045765511	9.28182602651533
SNPH	uc008neg.1	6.30559781362471	6.6075552796238	6.61550639121249	6.28214291102736	6.31847445333056	7.4760286253896
SNRNP200	uc008mez.1	11.2110993711779	11.1238633592372	11.7621529241994	11.2161995113317	11.0515969889735	11.4881541100438
SNRNP27	uc009csj.1	9.28962245758576	9.42699495685337	8.82065290896751	9.46440579880916	9.53278425089102	8.92439167774378
SNRNP40	uc008uzf.1	9.52894417212323	9.34585485115734	8.80971801086583	9.43266067337014	9.50675356172608	9.05448250846148
SNRNP70	uc009gux.1	11.0332408741379	11.6892786501435	12.2503849277018	11.356949192506	11.4351247153088	12.3273868652056
SNRPA1	uc009hgy.2	9.08800613222748	9.12875762152805	8.49093958723871	9.22123261128863	9.17319430932156	8.60395480578781
SNRPB2	uc008mqb.1	9.22099060504572	9.23989004929708	8.84075852371439	9.52756021503159	9.32059191580494	9.300592329793
SNRPD3	uc007fqm.1	9.89608059131394	9.93816018839625	9.16808388497098	9.83741355176988	9.91364584298239	9.31284357088342
SNRPN	uc009het.1	8.98737107628477	8.97308305296805	8.23700269266715	10.1708041301483	10.0189813290938	9.17110934016615
SNTA1	uc008nje.2	7.52848561336231	7.61810187536738	6.71293202212321	7.77702376155605	7.8773214648565	7.49017943733747
SNTB1	uc007vsk.1	5.05599127799452	4.77472110113455	6.14952459560421	4.58761353938211	5.55385944155728	5.27211616840973
SNTN	uc007sgc.1	0	0	0	0	0	0
SNUPN	uc009ptr.1	7.93287946306952	7.89672457715511	7.07738831753422	7.73529675428125	7.48160708407011	7.34486212485324
SNURF	uc009heq.1	9.00397741432842	8.97872373175442	8.25828431334903	10.1826496091415	10.0377884604003	9.17862833728588
SNW1	uc007ojf.1	11.1282828840544	10.9852003305432	10.9602450789508	10.9143063750137	10.8647051296054	10.9753028756515
SNX10	uc009bxu.2	8.6240286872027	8.70348372073977	8.00695989652296	8.68399335110115	8.64287341929496	8.8024058762045
SNX13	uc007njg.2	12.0102744298838	11.9338181848585	12.1070751515962	12.1558052356669	12.2189738942381	12.0029315125927
SNX16	uc008opw.2	7.83066033518727	8.29347839343762	7.56770756905858	8.02472810051131	7.8773214648565	7.52601685825705
SNX17	uc008wxm.1	10.7763651691343	10.8277946118681	10.557546255565	10.6754766699502	10.7496752334068	10.412510623535
SNX19	uc009oqy.1	10.4633771529025	10.1659595170234	10.1216960376416	10.2767598130092	10.3595581119578	9.83653467289741
SNX2	uc008exr.1	10.8547899568513	10.6654163176948	10.7899116847231	10.9314868554372	10.9197452578384	11.0095694388673
SNX21	uc008nwd.1	7.93287946306952	8.20661166918956	8.58837757965123	8.1213875146582	8.21437428776342	8.34992949033233
SNX31	uc007vmv.1	2.5681693861122	0	0	1.797040311211	0	2.48302206273401
SNX33	uc009ptp.1	9.13251110261534	9.39658222018537	9.36566590608724	9.02968790191806	9.05448250846148	9.37526345950998
SNX7	uc008rdc.2	11.2301368194638	11.09435558107	10.7452212583743	11.7154863535898	11.7921990283599	10.9865066140633
SOAT1	uc007dcj.1	10.1552391777448	9.59823345831209	10.5105600196785	8.93115897874645	8.81067799152096	10.0215994219655
SOAT2	uc007xut.1	6.30559781362471	6.39855289114294	6.98185739974721	6.94535148132869	7.38456130179282	6.00202153631553
SOBP	uc007ezf.1	8.32880633864214	8.37877818217584	7.96354939542392	8.40123779382973	8.00613247983864	8.47855325461185
SOCS4	uc007thx.1	9.46362881021525	9.13722152008135	9.06958989388058	9.32131411492449	9.32786031887018	8.97015377792893
SOCS5	uc008dup.1	8.91709516822272	8.68589050021792	8.84997108970097	8.61432696511688	8.44430085561984	8.87665686036931
SOCS6	uc008fvg.1	9.97018530317241	10.5075864052326	9.61682769077655	10.2228610066663	10.0549972775514	9.85424095924498
SOCS7	uc007lea.1	9.59698128512956	9.7557014865456	9.42576949677658	9.80581948019272	9.81539923907163	9.50041288704707
SOD2	uc008alv.1	11.6153030448287	11.5562699645098	11.0978322643709	11.4504855455064	11.3817827772021	11.1432331601294
SOD3	uc008xkl.1	7.03121384818035	6.96357989703267	8.13961187670928	7.69487063195755	7.46926691349038	8.91894381012697
SON	uc007zya.1	12.7671256970018	12.997555092389	13.5165220625355	12.9272116135543	12.9444032829637	13.8032676681385
SORBS2	uc009lpd.1	9.44694877177961	9.30978367805391	10.1420405789362	7.98865658342257	8.27043864049888	10.0824073411123
SORL1	uc009pap.1	10.8197642447615	10.9118250413851	11.2415916804691	10.2399954632774	9.98294576943829	11.1340802505411
SOS1	uc008drg.1	10.2367287920094	10.5667104851604	10.199340257766	10.4837260980658	10.6193907779919	10.4788582875577
SOS2	uc007nso.2	10.7125034231102	10.6411587167191	10.7707989608201	10.9834266963253	10.9459956480931	10.848070102167
SOSTDC1	uc007njx.2	3.05151077047267	2.62717530235616	4.24930985880715	4.78572804266776	1.81908052342301	4.09531410083909
SOX11	uc007nfn.2	0	0	1.83862249439275	1.797040311211	0	1.79187768076034
SOX13	uc007cqk.1	10.5244889226236	10.5776373124656	10.2965427806206	10.7367598132395	10.8656315748164	10.4020011298689
SOX14	uc012gzc.1	0	0	0	0	0	0
SOX15	uc007jqu.1	0	1.93036442346524	1.83862249439275	0	1.81908052342301	0
SOX17	uc007aez.1	2.5681693861122	3.74527391233524	5.94218154150631	1.797040311211	3.02633981704522	5.97197932175461
SOX18	uc008ona.1	4.12170170995645	5.82490592473866	5.87697111251037	4.14020668783247	5.37533506942036	6.39874275695761
SOX2	uc008oxu.1	0	3.13890012044006	2.60460545198098	0	1.81908052342301	3.40043822014385
SOX21	uc007uyt.2	7.53592954610875	7.2681761907949	6.73184533593689	7.99712067225415	8.04623956123486	7.5396398641744
SOX3	uc009vff.1	0	0	0	0	0	0
SOX30	uc011xtj.1	0	0	0	0	0	0
SOX4	uc007pyk.1	9.54327763962466	9.5708733169048	9.13289121733927	9.68806712616292	9.72087792815004	10.1402105147823
SOX5	uc009eqk.2	3.37784634213167	3.96519603459628	3.4946061799025	4.44981968596323	4.41639514603539	3.89065358525282
SOX7	uc007uhy.1	2.5681693861122	4.77472110113455	4.88225722889061	3.51416790265092	3.37654835608825	5.61787091905787
SOX8	uc008bay.1	4.55025157762443	4.77472110113455	3.4946061799025	6.34583938779155	5.55385944155728	3.40043822014385
Sp1	uc009mni.2	6.69497935102358	7.1168461374389	6.24301723482322	7.16937514678353	6.62626055762578	5.32444712351002
SP110	uc007bub.1	7.03121384818035	7.53583342090429	7.71885990019759	8.56319176126705	8.40123779382973	7.46203019128316
Gm15753	uc007bub.1	7.03121384818035	7.53583342090429	7.71885990019759	8.56319176126705	8.40123779382973	7.46203019128316
SP2	uc007ldf.1	9.1065640244076	8.67434765371256	8.95415344369929	9.04921204909854	8.94242409328408	8.68589050021792
SP3	uc008kcc.1	11.5720186661559	11.7240104411111	11.5638656333357	11.6782931180102	11.6572281384013	11.819898568819
SP4	uc011yvt.1	8.31349963733532	8.32284763690523	8.22271695961784	8.37232371007442	8.09102785382194	7.84285884443089
SP5	uc008jzg.1	4.55025157762443	5.39441637385955	2.90246312766689	3.51416790265092	4.89018382716595	2.10759566861063
SP6	uc007ldi.2	3.93856379026862	4.97085075520286	4.24930985880715	3.9643187451138	4.66899212004356	4.1549896115957
SP7	uc007xvn.1	1.83862249439275	0	3.14588884585938	0	0	1.79187768076034
SPA17	uc009ovd.1	4.88177576808509	5.54601814309023	4.32290890342783	4.29856421633106	4.66899212004356	3.78246804028786
SPACA1	uc008sfz.1	0	1.93036442346524	1.07864367792527	1.797040311211	3.02633981704522	1.79187768076034
SPACA4	uc009gwz.2	7.34475432830119	8.1825007681665	8.59478727958916	6.57009800452327	6.72824284725142	7.73476296418355
SPAG1	uc007vmo.1	5.57689515821674	6.42707977458938	5.06970584525698	6.15057673335893	5.99670504960177	5.76829184890023
SPAG11B	uc012gag.1	0	0	0	0	0	0
SPAG4	uc008nmd.1	0	3.13890012044006	1.83862249439275	1.797040311211	2.53716042659793	0
SPAG5	uc007kiv.2	8.00576449357696	7.58525305587329	7.78715938520064	7.91406891532451	7.97907411963226	7.3729319427271
SPAG7	uc007jvz.2	9.82667805817822	9.5108538822068	9.30201537693102	9.69541825913481	9.64625652999147	9.15546965738472
SPARCL1	uc008ykb.2	10.1744577106449	10.3824307353	12.9039345833705	10.1046431009212	9.46797389436908	13.5235977095001
SPAST	uc008dnz.2	9.89427926456056	10.0935032384551	9.5818296558119	10.1290643459776	10.1021005304053	10.0853959002361
SPATA18	uc008xtc.2	0	1.93036442346524	1.07864367792527	1.797040311211	0	1.03534089374133
SPATA20	uc007kyt.1	3.05151077047267	1.93036442346524	1.07864367792527	2.48302206273401	0	1.03534089374133
SPATA22	uc007kan.1	4.78287553735153	3.96519603459628	4.02007525544666	4.44981968596323	4.89018382716595	3.89065358525282
SPATA4	uc009lsf.1	0	0	0	0	0	0
SPC24	uc009oml.1	7.52848561336231	6.98179050610342	6.49016857218208	7.07509030804821	7.52994924488335	6.63638837538132
SPCS1	uc011zic.1	10.9333734154292	10.7479818576436	10.3287407777088	10.6941442769324	10.7273141087876	10.5274875345986
SPCS2	uc009imd.1	10.894129530695	11.1180849144567	10.7139176577443	11.0671378180311	11.0595160422791	10.7214705616516
SPDYA	uc008dmo.2	6.24876996038457	6.25370163393591	5.17162439940456	5.65993417938454	6.56877763817469	5.65993417938454
SPECC1	uc007jin.1	10.6032983334264	10.2881906007945	10.4344989303227	10.5806465454961	10.5775769234701	9.97435645544734
SPECC1L	uc007fqe.2	12.834233364232	12.9155813774707	12.8369714292678	13.2599599382641	13.1572962261882	12.5180526732577
Speer4e	uc012dsg.1	0	0	0	0	0	0
Gm21680	uc012dsg.1	0	0	0	0	0	0
Gm7361	uc012dsg.1	0	0	0	0	0	0
5031410I06Rik	uc012dsg.1	0	0	0	0	0	0
Gm17019	uc012dsg.1	0	0	0	0	0	0
Gm21149	uc012dsg.1	0	0	0	0	0	0
Gm10354	uc012dsg.1	0	0	0	0	0	0
Speer4c	uc012dsg.1	0	0	0	0	0	0
Gm6673	uc012dsg.1	0	0	0	0	0	0
Gm5862	uc012dsg.1	0	0	0	0	0	0
Speer2	uc012dsg.1	0	0	0	0	0	0
Speer4a	uc012dsg.1	0	0	0	0	0	0
Gm21663	uc012dsg.1	0	0	0	0	0	0
Speer2	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm5862	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm10354	uc008wtp.2	0	0	1.07864367792527	0	0	0
Speer4a	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm17019	uc008wtp.2	0	0	1.07864367792527	0	0	0
5031410I06Rik	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm6673	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm21149	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm21663	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm21680	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm7361	uc008wtp.2	0	0	1.07864367792527	0	0	0
Speer4c	uc008wtp.2	0	0	1.07864367792527	0	0	0
Speer4e	uc008wtp.2	0	0	1.07864367792527	0	0	0
Gm17019	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Gm10354	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Gm5862	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Speer4e	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Speer2	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Gm21663	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Speer4c	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Gm6673	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Gm7361	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
Gm21680	uc008wmr.1	0	1.93036442346524	3.78345450493075	0	0	0
